Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,Churn Score,CLTV,Gender_Female,Gender_Male,Senior Citizen_No,Senior Citizen_Yes,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Online Security_No,Online Security_No internet service,Online Security_Yes,Online Backup_No,Online Backup_No internet service,Online Backup_Yes,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn Value
34.049671,-117.468896,0.8333333333333333,0.4174129353233831,0.5245100564456188,0.7000000000000001,0.7444568868980963,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0
34.067699,-116.903891,0.8472222222222222,0.061194029850746234,0.20592715792262464,0.03750000000000003,0.6416573348264278,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
34.244411,-117.072654,0.3333333333333333,0.854726368159204,0.3644090872294548,0.5125000000000001,0.8461366181410974,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
34.757783,-117.33997,0.38888888888888884,0.7427860696517413,0.40469374388260493,0.38750000000000007,0.0004479283314669513,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
34.361387,-117.337509,0.41666666666666663,0.6223880597014925,0.34595939153536504,0.32500000000000007,0.5014557670772677,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0
34.129677,-117.154277,0.027777777777777776,0.01741293532338306,0.002825960569018936,0.7125,0.6244120940649496,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
34.983808,-117.239306,0.013888888888888888,0.5656716417910447,0.008286540626862817,0.10000000000000003,0.4669652855543114,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
34.2565,-117.19335,0.08333333333333333,0.013930348258706454,0.012083925141482012,0.17500000000000004,0.04389697648376262,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
34.049315,-117.255974,0.3333333333333333,0.5094527363184079,0.2347975832149717,0.1875,0.4866741321388578,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0
34.103578,-117.04054,1.0,0.9731343283582089,0.20337349042926636,0.55,0.5305711086226204,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
34.711224,-114.702256,0.9722222222222222,0.21691542288557208,0.4093153668965213,0.4625,0.6763717805151177,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
35.478736,-115.516984,0.8888888888888888,0.8343283582089552,0.9595975949898075,0.10000000000000003,0.948488241881299,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
34.89326,-116.505958,1.0,0.7109452736318408,0.9670304600281124,0.7000000000000001,0.8916013437849943,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
34.647959,-117.296957,0.611111111111111,0.01641791044776117,0.12500459954519696,0.5375000000000001,0.17334826427771555,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
34.459322,-117.629729,0.2361111111111111,0.023880597014925342,0.045892422157297094,0.25,0.45935050391937293,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
34.064073,-117.166158,0.125,0.5154228855721392,0.08030437950295476,0.6125,0.6416573348264278,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
34.109775,-117.378904,0.3333333333333333,0.3517412935323383,0.19083329040424482,0.3375,0.21097424412094068,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
35.924252,-116.188668,0.4861111111111111,0.5751243781094527,0.401580771693295,0.22500000000000003,0.7713325867861143,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
34.243088,-116.830015,0.09722222222222221,0.5716417910447761,0.07878101013371798,0.21250000000000002,0.2049272116461366,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
34.567058,-117.362329,0.15277777777777776,0.013930348258706454,0.030460028112420243,0.16250000000000003,0.29944008958566626,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
35.013299,-116.834092,0.2777777777777778,0.6288557213930348,0.24326810564971335,0.08750000000000002,0.08533034714445686,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
34.04597,-117.011825,1.0,0.8980099502487563,0.20337349042926636,0.45000000000000007,0.9525195968645017,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0
34.183286,-117.221722,1.0,0.6592039800995024,0.8996048070766764,0.375,0.9332586786114223,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
34.142747,-117.300864,0.20833333333333331,0.8149253731343283,0.2055003201283457,0.5625,0.11870100783874582,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
34.250069,-117.393949,1.0,0.7,0.9100696923088246,0.4,0.8526315789473684,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
34.084909,-117.258107,0.0,0.3412935323383084,0.5306256117395112,0.2,0.12161254199328109,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
34.122501,-117.320138,0.875,0.8611940298507462,0.9682520992324279,0.0,0.4503919372900336,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
33.994676,-117.372498,0.027777777777777776,0.4054726368159204,0.014034132304997685,0.16250000000000003,0.845464725643897,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
33.9108,-117.398153,0.8472222222222222,0.45572139303482584,0.5716388363518615,0.11250000000000004,0.44031354983202686,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
33.920907,-117.489426,0.013888888888888888,0.021393034825870627,0.00023549671408491096,0.32500000000000007,0.20895856662933932,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
33.976328,-117.319786,0.38888888888888884,0.42437810945273624,0.2600546058005785,0.7000000000000001,0.40671892497200446,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
33.885499,-117.324959,0.9722222222222222,0.015422885572139305,0.20294665263498748,0.125,0.5520716685330347,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0
33.655421,-117.391751,0.4722222222222222,0.9751243781094526,0.5711163280174857,0.025000000000000022,0.44501679731243005,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
33.705836,-117.318204,0.986111111111111,0.6213930348258706,0.8326575068257251,0.42500000000000004,0.5706606942889139,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
33.482243,-116.827173,0.9722222222222222,0.4671641791044776,0.6659184739812928,0.0,0.9587905935050391,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
33.527605,-116.666551,0.7222222222222222,0.6547263681592039,0.6340749026736238,0.3500000000000001,0.9101903695408735,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
33.739415,-116.968339,0.9583333333333333,0.608955223880597,0.8071281911644578,0.10000000000000003,0.7063829787234044,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
33.734933,-117.044145,0.15277777777777776,0.5945273631840796,0.12260547677045695,0.03750000000000003,0.6385218365061591,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
33.88274,-117.224878,0.013888888888888888,0.015920398009950265,0.00015454471861822304,0.38750000000000007,0.6427771556550952,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
33.923149,-117.244933,0.2777777777777778,0.7567164179104477,0.2648602106223737,0.15000000000000002,0.12071668533034718,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
33.907361,-117.109972,0.8472222222222222,0.8776119402985075,0.924523303135786,0.5625,0.6286674132138859,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
33.638645,-116.55783,0.7777777777777777,0.8676616915422884,0.8681218401124497,0.4375,0.4875699888017917,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0
33.548869,-117.334165,0.41666666666666663,0.763681592039801,0.4170646806443779,0.55,0.3498320268756999,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
33.82769,-117.102244,0.38888888888888884,0.35870646766169145,0.22482576922793876,0.125,0.7247480403135498,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
33.787298,-117.320676,0.06944444444444445,0.5154228855721392,0.04177122966081115,0.050000000000000044,0.0064949608062709885,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
33.806708,-117.02007,0.16666666666666666,0.01791044776119402,0.03630329033065211,0.45000000000000007,0.6631578947368422,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
33.796568,-116.924723,0.9305555555555555,0.8671641791044776,0.20337349042926636,0.3125,0.8132138857782756,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
33.653338,-117.178271,0.40277777777777773,0.33184079601990046,0.2094743271785286,0.23750000000000004,0.7749160134378499,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
33.739412,-117.173334,0.7638888888888888,0.6691542288557214,0.6909767962143903,0.0,0.9800671892497201,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
33.475493,-117.219551,0.7222222222222222,0.7263681592039801,0.6946417138273369,0.11250000000000004,0.612541993281075,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0
33.540604,-117.10909,1.0,0.9701492537313433,0.20337349042926636,0.5,0.7016797312430012,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
33.507255,-117.029473,0.8055555555555555,0.7606965174129353,0.7965014019413762,0.36250000000000004,0.8103023516237402,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
33.617108,-117.253349,0.4861111111111111,0.013432835820895522,0.09834195594739595,0.0,0.3872340425531915,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
33.657433,-117.04254,0.7777777777777777,0.8124378109452737,0.8371172258487082,0.3125,0.8521836506159015,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
33.720359,-117.733655,0.3333333333333333,0.028358208955223896,0.06944945283810337,0.32500000000000007,0.522508398656215,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
33.688546,-117.788091,0.9722222222222222,0.01791044776119402,0.19744191694325267,0.55,0.5487122060470324,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
33.703976,-117.824172,0.027777777777777776,0.6139303482587065,0.022909414717072776,0.30000000000000004,0.7117581187010078,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
33.698728,-117.67768,0.9444444444444444,0.8845771144278608,0.20337349042926636,0.5750000000000001,0.5126539753639417,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
33.680302,-117.833296,0.16666666666666666,0.7094527363184079,0.1476196433696636,0.7375,0.06494960806271,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
33.667145,-117.732135,0.875,0.6298507462686567,0.7374358823399543,0.26250000000000007,0.6595744680851063,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
33.716136,-117.752574,0.4583333333333333,0.4,0.28503933531052456,0.012500000000000011,0.5019036954087346,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
33.458754,-117.665104,0.9583333333333333,0.7701492537313434,0.9898810005666641,0.3125,0.7202687569988802,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
33.600987,-117.862734,0.8333333333333333,0.6203980099502486,0.7253151608368965,0.4,0.8134378499440089,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
33.678591,-117.905471,1.0,0.9437810945273631,0.20337349042926636,0.03750000000000003,0.7330347144456888,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
33.645672,-117.922613,0.15277777777777776,0.40497512437810945,0.08577967810542896,0.012500000000000011,0.41321388577827545,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
33.477923,-117.705314,0.013888888888888888,0.012935323383084563,0.00011038908472730223,0.75,0.43292273236282197,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
33.723579,-118.005441,0.4722222222222222,0.6039800995024875,0.386862227062988,0.2875,0.0087346024636058,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
33.721917,-118.043237,0.9027777777777777,0.863681592039801,0.9898883598389793,0.6625000000000001,0.8302351623740203,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0
33.570023,-117.773669,0.6944444444444444,0.8323383084577115,0.772237881118315,0.0625,0.48129899216125427,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0
33.606899,-117.717854,0.20833333333333331,0.014925373134328346,0.043095898677538776,0.11250000000000004,0.4676371780515117,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
33.744439,-117.98588,1.0,0.9159203980099503,0.20337349042926636,0.6625000000000001,0.8387458006718926,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
33.571259,-117.731917,1.0,0.9686567164179104,0.20337349042926636,0.5625,0.8058230683090706,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
33.603282,-117.821841,0.7638888888888888,0.010945273631840807,0.16697452955851727,0.36250000000000004,0.7195968645016797,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0
33.634626,-117.874882,0.3194444444444444,0.07313432835820893,0.07299662209400735,0.7250000000000001,0.8743561030235163,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
33.606336,-117.893042,0.7777777777777777,0.5024875621890547,0.5577150931315912,0.55,0.9323628219484883,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
33.62251,-117.927024,0.013888888888888888,0.01641791044776117,0.00016190399093337585,0.36250000000000004,0.5581187010078388,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
33.429488,-117.609432,0.5277777777777778,0.5208955223880596,0.39584053928747526,0.5875,0.6624860022396417,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
33.4725,-117.584273,0.15277777777777776,0.5169154228855721,0.10910121207215032,0.17500000000000004,0.11198208286674127,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
33.521447,-117.602555,0.013888888888888888,0.308955223880597,0.004489156112243621,0.3125,0.48689809630459124,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
33.782346,-117.635263,0.7777777777777777,0.8855721393034827,0.8852468667898119,0.625,0.8432250839865623,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
33.529047,-117.701175,0.041666666666666664,0.05323383084577116,0.010339777602790638,0.08750000000000002,0.7955207166853304,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
33.631119,-117.567346,0.09722222222222221,0.5119402985074627,0.07320268171883165,0.375,0.5131019036954088,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
33.752591,-117.993661,0.8194444444444444,0.808457711442786,0.8599972034765203,0.1875,0.5706606942889139,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
33.624654,-117.611733,0.09722222222222221,0.4582089552238805,0.06287026338835616,0.25,0.4423292273236282,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
33.611945,-117.665867,0.986111111111111,0.5233830845771144,0.7292450122531884,0.0625,0.7375139977603584,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
33.60693,-117.644253,0.20833333333333331,0.8323383084577115,0.242627848958295,0.10000000000000003,0.37446808510638296,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
33.569186,-117.640055,0.986111111111111,0.5497512437810945,0.7858157385397733,0.1375,0.760582306830907,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
33.748635,-117.906125,0.15277777777777776,0.22039800995024872,0.0594334832171795,0.525,0.02194848824188128,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
33.719869,-117.907063,0.8333333333333333,0.009950248756218888,0.15961525724336378,0.4,0.9180291153415454,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
33.766004,-117.786763,0.6527777777777778,0.4114427860696518,0.4025816327281559,0.16250000000000003,0.2508398656215005,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
33.765893,-117.881533,0.15277777777777776,0.464179104477612,0.09985796604431756,0.36250000000000004,0.26226203807390813,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
33.712036,-117.950113,0.38888888888888884,0.9213930348258706,0.4688739577430584,0.4750000000000001,0.4190369540873461,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
33.735802,-117.818805,0.8472222222222222,0.6248756218905472,0.6960178977502705,0.0,0.4562150055991041,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
33.738543,-117.785046,0.4305555555555555,0.7940298507462686,0.45087317766019297,0.75,0.5574468085106383,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
33.844983,-117.952151,0.125,0.5199004975124378,0.08523509195410758,0.21250000000000002,0.2604703247480403,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
